connecting to JLink...
connecting to nRF52840_xxAA...
connected, starting RTT...
RTT started, 2 up bufs, 2 down bufs.
up channels:
    0: name = 'Terminal', size = 512 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
down channels:
    0: name = 'Terminal', size = 16 bytes, flags = 0
    1: name = '', size = 0 bytes, flags = 0
<info> app: RSSI: -59, PR: 3203, LP: 8794,  PER: 0.63
<info> app: RSSI: -69, PR: 3204, LP: 8795,  PER: 0.63
<info> app: RSSI: -56, PR: 3205, LP: 8796,  PER: 0.63
<info> app: RSSI: -64, PR: 3206, LP: 8797,  PER: 0.63
<info> app: RSSI: -66, PR: 3207, LP: 8798,  PER: 0.63
<info> app: RSSI: -60, PR: 3208, LP: 8799,  PER: 0.63
<info> app: RSSI: -60, PR: 3209, LP: 8801,  PER: 0.63
<info> app: RSSI: -62, PR: 3210, LP: 8802,  PER: 0.63
<info> app: RSSI: -60, PR: 3211, LP: 8803,  PER: 0.63
<info> app: RSSI: -65, PR: 3212, LP: 8804,  PER: 0.63
<info> app: RSSI: -59, PR: 3213, LP: 8805,  PER: 0.63
<info> app: RSSI: -67, PR: 3214, LP: 8807,  PER: 0.63
<info> app: RSSI: -60, PR: 3215, LP: 8809,  PER: 0.63
<info> app: RSSI: -56, PR: 3216, LP: 8810,  PER: 0.63
<info> app: RSSI: -57, PR: 3217, LP: 8811,  PER: 0.63
<info> app: RSSI: -59, PR: 3218, LP: 8812,  PER: 0.63
<info> app: RSSI: -56, PR: 3219, LP: 8813,  PER: 0.63
<info> app: RSSI: -59, PR: 3220, LP: 8814,  PER: 0.63
<info> app: RSSI: -57, PR: 3221, LP: 8815,  PER: 0.63
<info> app: RSSI: -54, PR: 3222, LP: 8816,  PER: 0.63
<info> app: RSSI: -54, PR: 3223, LP: 8817,  PER: 0.63
<info> app: RSSI: -54, PR: 3224, LP: 8818,  PER: 0.63
<info> app: RSSI: -60, PR: 3225, LP: 8819,  PER: 0.63
<info> app: RSSI: -61, PR: 3226, LP: 8820,  PER: 0.63
<info> app: RSSI: -60, PR: 3227, LP: 8821,  PER: 0.63
<info> app: RSSI: -64, PR: 3228, LP: 8822,  PER: 0.63
<info> app: RSSI: -60, PR: 3229, LP: 8823,  PER: 0.63
<info> app: RSSI: -59, PR: 3230, LP: 8824,  PER: 0.63
<info> app: RSSI: -59, PR: 3231, LP: 8825,  PER: 0.63
<info> app: RSSI: -59, PR: 3232, LP: 8826,  PER: 0.63
<info> app: RSSI: -59, PR: 3233, LP: 8827,  PER: 0.63
<info> app: RSSI: -71, PR: 3234, LP: 8828,  PER: 0.63
<info> app: RSSI: -58, PR: 3235, LP: 8832,  PER: 0.63
<info> app: RSSI: -58, PR: 3236, LP: 8834,  PER: 0.63
<info> app: RSSI: -58, PR: 3237, LP: 8835,  PER: 0.63
<info> app: RSSI: -59, PR: 3238, LP: 8836,  PER: 0.63
<info> app: RSSI: -68, PR: 3239, LP: 8837,  PER: 0.63
<info> app: RSSI: -70, PR: 3240, LP: 8838,  PER: 0.63
<info> app: RSSI: -59, PR: 3241, LP: 8839,  PER: 0.63
<info> app: RSSI: -69, PR: 3242, LP: 8840,  PER: 0.63
<info> app: RSSI: -58, PR: 3243, LP: 8841,  PER: 0.63
<info> app: RSSI: -57, PR: 3244, LP: 8842,  PER: 0.63
<info> app: RSSI: -66, PR: 3245, LP: 8843,  PER: 0.63
<info> app: RSSI: -58, PR: 3246, LP: 8844,  PER: 0.63
<info> app: RSSI: -66, PR: 3247, LP: 8845,  PER: 0.63
<info> app: RSSI: -55, PR: 3248, LP: 8846,  PER: 0.63
<info> app: RSSI: -55, PR: 3249, LP: 8847,  PER: 0.63
<info> app: RSSI: -55, PR: 3250, LP: 8848,  PER: 0.63
<info> app: RSSI: -65, PR: 3251, LP: 8849,  PER: 0.63
<info> app: RSSI: -69, PR: 3252, LP: 8850,  PER: 0.63
<info> app: RSSI: -61, PR: 3253, LP: 8851,  PER: 0.63
<info> app: RSSI: -71, PR: 3254, LP: 8853,  PER: 0.63
<info> app: RSSI: -59, PR: 3255, LP: 8854,  PER: 0.63
<info> app: RSSI: -58, PR: 3256, LP: 8855,  PER: 0.63
<info> app: RSSI: -58, PR: 3257, LP: 8856,  PER: 0.63
<info> app: RSSI: -59, PR: 3258, LP: 8857,  PER: 0.63
<info> app: RSSI: -58, PR: 3259, LP: 8858,  PER: 0.63
<info> app: RSSI: -55, PR: 3260, LP: 8859,  PER: 0.63
<info> app: RSSI: -63, PR: 3261, LP: 8860,  PER: 0.63
<info> app: RSSI: -56, PR: 3262, LP: 8861,  PER: 0.63
<info> app: RSSI: -63, PR: 3263, LP: 8862,  PER: 0.63
<info> app: RSSI: -60, PR: 3264, LP: 8863,  PER: 0.63
<info> app: RSSI: -65, PR: 3265, LP: 8864,  PER: 0.63
<info> app: RSSI: -60, PR: 3266, LP: 8866,  PER: 0.63
<info> app: RSSI: -58, PR: 3267, LP: 8867,  PER: 0.63
<info> app: RSSI: -61, PR: 3268, LP: 8868,  PER: 0.63
<info> app: RSSI: -56, PR: 3269, LP: 8869,  PER: 0.63
<info> app: RSSI: -66, PR: 3270, LP: 8870,  PER: 0.63
<info> app: RSSI: -66, PR: 3271, LP: 8871,  PER: 0.63
<info> app: RSSI: -60, PR: 3272, LP: 8872,  PER: 0.63
<info> app: RSSI: -60, PR: 3273, LP: 8873,  PER: 0.63
<info> app: RSSI: -71, PR: 3274, LP: 8875,  PER: 0.63
<info> app: RSSI: -61, PR: 3275, LP: 8876,  PER: 0.63
<info> app: RSSI: -59, PR: 3276, LP: 8877,  PER: 0.63
<info> app: RSSI: -60, PR: 3277, LP: 8878,  PER: 0.63
<info> app: RSSI: -63, PR: 3278, LP: 8879,  PER: 0.63
<info> app: RSSI: -58, PR: 3279, LP: 8881,  PER: 0.63
<info> app: RSSI: -65, PR: 3280, LP: 8882,  PER: 0.63
<info> app: RSSI: -60, PR: 3281, LP: 8883,  PER: 0.63
<info> app: RSSI: -59, PR: 3282, LP: 8884,  PER: 0.63
<info> app: RSSI: -56, PR: 3283, LP: 8885,  PER: 0.63
<info> app: RSSI: -55, PR: 3284, LP: 8886,  PER: 0.63
<info> app: RSSI: -60, PR: 3285, LP: 8887,  PER: 0.63
<info> app: RSSI: -58, PR: 3286, LP: 8888,  PER: 0.63
<info> app: RSSI: -61, PR: 3287, LP: 8889,  PER: 0.63
<info> app: RSSI: -57, PR: 3288, LP: 8890,  PER: 0.63
<info> app: RSSI: -60, PR: 3289, LP: 8891,  PER: 0.63
<info> app: RSSI: -65, PR: 3290, LP: 8892,  PER: 0.63
<info> app: RSSI: -69, PR: 3291, LP: 8893,  PER: 0.62
<info> app: RSSI: -63, PR: 3292, LP: 8894,  PER: 0.62
<info> app: RSSI: -65, PR: 3293, LP: 8895,  PER: 0.62
<info> app: RSSI: -58, PR: 3294, LP: 8896,  PER: 0.62
<info> app: RSSI: -64, PR: 3295, LP: 8897,  PER: 0.62
<info> app: RSSI: -62, PR: 3296, LP: 8898,  PER: 0.62
<info> app: RSSI: -59, PR: 3297, LP: 8899,  PER: 0.62
<info> app: RSSI: -61, PR: 3298, LP: 8900,  PER: 0.62
<info> app: RSSI: -58, PR: 3299, LP: 8901,  PER: 0.62
<info> app: RSSI: -58, PR: 3300, LP: 8902,  PER: 0.62
<info> app: RSSI: -58, PR: 3301, LP: 8903,  PER: 0.62
<info> app: RSSI: -60, PR: 3302, LP: 8904,  PER: 0.62
<info> app: RSSI: -59, PR: 3303, LP: 8906,  PER: 0.62
<info> app: RSSI: -55, PR: 3304, LP: 8907,  PER: 0.62
<info> app: RSSI: -60, PR: 3305, LP: 8908,  PER: 0.62
<info> app: RSSI: -65, PR: 3306, LP: 8909,  PER: 0.62
<info> app: RSSI: -57, PR: 3307, LP: 8911,  PER: 0.62
<info> app: RSSI: -53, PR: 3308, LP: 8913,  PER: 0.62
<info> app: RSSI: -67, PR: 3309, LP: 8915,  PER: 0.62
<info> app: RSSI: -57, PR: 3310, LP: 8917,  PER: 0.62
<info> app: RSSI: -57, PR: 3311, LP: 8919,  PER: 0.62
<info> app: RSSI: -61, PR: 3312, LP: 8920,  PER: 0.62
<info> app: RSSI: -61, PR: 3313, LP: 8921,  PER: 0.62
<info> app: RSSI: -61, PR: 3314, LP: 8922,  PER: 0.62
<info> app: RSSI: -57, PR: 3315, LP: 8923,  PER: 0.62
<info> app: RSSI: -59, PR: 3316, LP: 8924,  PER: 0.62
<info> app: RSSI: -61, PR: 3317, LP: 8925,  PER: 0.62
<info> app: RSSI: -64, PR: 3318, LP: 8926,  PER: 0.62
<info> app: RSSI: -58, PR: 3319, LP: 8927,  PER: 0.62
<info> app: RSSI: -63, PR: 3320, LP: 8928,  PER: 0.62
<info> app: RSSI: -59, PR: 3321, LP: 8929,  PER: 0.62
<info> app: RSSI: -53, PR: 3322, LP: 8930,  PER: 0.62
<info> app: RSSI: -57, PR: 3323, LP: 8932,  PER: 0.62
<info> app: RSSI: -60, PR: 3324, LP: 8933,  PER: 0.62
<info> app: RSSI: -60, PR: 3325, LP: 8936,  PER: 0.62
<info> app: RSSI: -59, PR: 3326, LP: 8938,  PER: 0.62
<info> app: RSSI: -60, PR: 3327, LP: 8939,  PER: 0.62
<info> app: RSSI: -59, PR: 3328, LP: 8940,  PER: 0.62
<info> app: RSSI: -71, PR: 3329, LP: 8941,  PER: 0.62
<info> app: RSSI: -62, PR: 3330, LP: 8942,  PER: 0.62
<info> app: RSSI: -57, PR: 3331, LP: 8943,  PER: 0.62
<info> app: RSSI: -58, PR: 3332, LP: 8944,  PER: 0.62
<info> app: RSSI: -60, PR: 3333, LP: 8945,  PER: 0.62
<info> app: RSSI: -59, PR: 3334, LP: 8946,  PER: 0.62
<info> app: RSSI: -60, PR: 3335, LP: 8947,  PER: 0.62
<info> app: RSSI: -67, PR: 3336, LP: 8948,  PER: 0.62
<info> app: RSSI: -58, PR: 3337, LP: 8949,  PER: 0.62
<info> app: RSSI: -72, PR: 3338, LP: 8951,  PER: 0.62
<info> app: RSSI: -60, PR: 3339, LP: 8953,  PER: 0.62
<info> app: RSSI: -61, PR: 3340, LP: 8954,  PER: 0.62
<info> app: RSSI: -59, PR: 3341, LP: 8957,  PER: 0.62
<info> app: RSSI: -52, PR: 3342, LP: 8960,  PER: 0.62
<info> app: RSSI: -55, PR: 3343, LP: 8961,  PER: 0.62
<info> app: RSSI: -57, PR: 3344, LP: 8962,  PER: 0.62
<info> app: RSSI: -52, PR: 3345, LP: 8963,  PER: 0.62
<info> app: RSSI: -56, PR: 3346, LP: 8965,  PER: 0.62
<info> app: RSSI: -55, PR: 3347, LP: 8966,  PER: 0.62
<info> app: RSSI: -63, PR: 3348, LP: 8967,  PER: 0.62
<info> app: RSSI: -55, PR: 3349, LP: 8968,  PER: 0.62
<info> app: RSSI: -57, PR: 3350, LP: 8970,  PER: 0.62
<info> app: RSSI: -55, PR: 3351, LP: 8971,  PER: 0.62
<info> app: RSSI: -72, PR: 3352, LP: 8972,  PER: 0.62
<info> app: RSSI: -57, PR: 3353, LP: 8973,  PER: 0.62
<info> app: RSSI: -56, PR: 3354, LP: 8974,  PER: 0.62
<info> app: RSSI: -56, PR: 3355, LP: 8975,  PER: 0.62
<info> app: RSSI: -68, PR: 3356, LP: 8977,  PER: 0.62
<info> app: RSSI: -60, PR: 3357, LP: 8978,  PER: 0.62
<info> app: RSSI: -51, PR: 3358, LP: 8979,  PER: 0.62
<info> app: RSSI: -56, PR: 3359, LP: 8980,  PER: 0.62
<info> app: RSSI: -63, PR: 3360, LP: 8981,  PER: 0.62
<info> app: RSSI: -56, PR: 3361, LP: 8982,  PER: 0.62
<info> app: RSSI: -56, PR: 3362, LP: 8983,  PER: 0.62
<info> app: RSSI: -69, PR: 3363, LP: 8985,  PER: 0.62
<info> app: RSSI: -54, PR: 3364, LP: 8986,  PER: 0.62
<info> app: RSSI: -55, PR: 3365, LP: 8987,  PER: 0.62
<info> app: RSSI: -58, PR: 3366, LP: 8988,  PER: 0.62
<info> app: RSSI: -69, PR: 3367, LP: 8990,  PER: 0.62
<info> app: RSSI: -57, PR: 3368, LP: 8992,  PER: 0.62
<info> app: RSSI: -55, PR: 3369, LP: 8993,  PER: 0.62
<info> app: RSSI: -56, PR: 3370, LP: 8994,  PER: 0.62
<info> app: RSSI: -56, PR: 3371, LP: 8995,  PER: 0.62
<info> app: RSSI: -68, PR: 3372, LP: 8996,  PER: 0.62
<info> app: RSSI: -56, PR: 3373, LP: 8997,  PER: 0.62
<info> app: RSSI: -53, PR: 3374, LP: 8998,  PER: 0.62
<info> app: RSSI: -58, PR: 3375, LP: 8999,  PER: 0.62
<info> app: RSSI: -58, PR: 3376, LP: 9000,  PER: 0.62
<info> app: RSSI: -56, PR: 3377, LP: 9001,  PER: 0.62
<info> app: RSSI: -71, PR: 3378, LP: 9002,  PER: 0.62
<info> app: RSSI: -55, PR: 3379, LP: 9003,  PER: 0.62
<info> app: RSSI: -56, PR: 3380, LP: 9004,  PER: 0.62
<info> app: RSSI: -57, PR: 3381, LP: 9005,  PER: 0.62
<info> app: RSSI: -66, PR: 3382, LP: 9006,  PER: 0.62
<info> app: RSSI: -57, PR: 3383, LP: 9007,  PER: 0.62
<info> app: RSSI: -64, PR: 3384, LP: 9008,  PER: 0.62
<info> app: RSSI: -59, PR: 3385, LP: 9009,  PER: 0.62
<info> app: RSSI: -68, PR: 3386, LP: 9010,  PER: 0.62
<info> app: RSSI: -69, PR: 3387, LP: 9011,  PER: 0.62
<info> app: RSSI: -53, PR: 3388, LP: 9012,  PER: 0.62
<info> app: RSSI: -60, PR: 3389, LP: 9013,  PER: 0.62
<info> app: RSSI: -58, PR: 3390, LP: 9014,  PER: 0.62
<info> app: RSSI: -65, PR: 3391, LP: 9015,  PER: 0.62
<info> app: RSSI: -57, PR: 3392, LP: 9016,  PER: 0.62
<info> app: RSSI: -61, PR: 3393, LP: 9017,  PER: 0.62
<info> app: RSSI: -60, PR: 3394, LP: 9018,  PER: 0.62
<info> app: RSSI: -62, PR: 3395, LP: 9019,  PER: 0.62
<info> app: RSSI: -59, PR: 3396, LP: 9020,  PER: 0.62
<info> app: RSSI: -59, PR: 3397, LP: 9023,  PER: 0.62
<info> app: RSSI: -58, PR: 3398, LP: 9026,  PER: 0.62
<info> app: RSSI: -55, PR: 3399, LP: 9027,  PER: 0.62
<info> app: RSSI: -56, PR: 3400, LP: 9028,  PER: 0.62
<info> app: RSSI: -54, PR: 3401, LP: 9029,  PER: 0.62
<info> app: RSSI: -68, PR: 3402, LP: 9031,  PER: 0.62
<info> app: RSSI: -57, PR: 3403, LP: 9033,  PER: 0.62
<info> app: RSSI: -56, PR: 3404, LP: 9034,  PER: 0.62
<info> app: RSSI: -71, PR: 3405, LP: 9035,  PER: 0.62
<info> app: RSSI: -57, PR: 3406, LP: 9036,  PER: 0.62
<info> app: RSSI: -61, PR: 3407, LP: 9038,  PER: 0.62
<info> app: RSSI: -56, PR: 3408, LP: 9039,  PER: 0.62
<info> app: RSSI: -56, PR: 3409, LP: 9040,  PER: 0.62
<info> app: RSSI: -68, PR: 3410, LP: 9041,  PER: 0.62
<info> app: RSSI: -56, PR: 3411, LP: 9042,  PER: 0.62
<info> app: RSSI: -59, PR: 3412, LP: 9043,  PER: 0.62
<info> app: RSSI: -57, PR: 3413, LP: 9044,  PER: 0.62
<info> app: RSSI: -67, PR: 3414, LP: 9045,  PER: 0.62
<info> app: RSSI: -56, PR: 3415, LP: 9046,  PER: 0.62
<info> app: RSSI: -54, PR: 3416, LP: 9047,  PER: 0.62
<info> app: RSSI: -60, PR: 3417, LP: 9048,  PER: 0.62
<info> app: RSSI: -56, PR: 3418, LP: 9049,  PER: 0.62
<info> app: RSSI: -54, PR: 3419, LP: 9050,  PER: 0.62
<info> app: RSSI: -57, PR: 3420, LP: 9051,  PER: 0.62
<info> app: RSSI: -66, PR: 3421, LP: 9052,  PER: 0.62
<info> app: RSSI: -60, PR: 3422, LP: 9053,  PER: 0.62
<info> app: RSSI: -60, PR: 3423, LP: 9054,  PER: 0.62
<info> app: RSSI: -56, PR: 3424, LP: 9055,  PER: 0.62
<info> app: RSSI: -56, PR: 3425, LP: 9056,  PER: 0.62
<info> app: RSSI: -59, PR: 3426, LP: 9057,  PER: 0.62
<info> app: RSSI: -54, PR: 3427, LP: 9058,  PER: 0.62
<info> app: RSSI: -61, PR: 3428, LP: 9059,  PER: 0.62
<info> app: RSSI: -56, PR: 3429, LP: 9060,  PER: 0.62
<info> app: RSSI: -54, PR: 3430, LP: 9061,  PER: 0.62
<info> app: RSSI: -61, PR: 3431, LP: 9062,  PER: 0.62
<info> app: RSSI: -62, PR: 3432, LP: 9063,  PER: 0.62
<info> app: RSSI: -59, PR: 3433, LP: 9064,  PER: 0.62
<info> app: RSSI: -64, PR: 3434, LP: 9065,  PER: 0.62
<info> app: RSSI: -58, PR: 3435, LP: 9066,  PER: 0.62
<info> app: RSSI: -56, PR: 3436, LP: 9067,  PER: 0.62
<info> app: RSSI: -58, PR: 3437, LP: 9068,  PER: 0.62
<info> app: RSSI: -59, PR: 3438, LP: 9069,  PER: 0.62
<info> app: RSSI: -57, PR: 3439, LP: 9070,  PER: 0.62
<info> app: RSSI: -57, PR: 3440, LP: 9072,  PER: 0.62
<info> app: RSSI: -53, PR: 3441, LP: 9074,  PER: 0.62
<info> app: RSSI: -59, PR: 3442, LP: 9075,  PER: 0.62
<info> app: RSSI: -61, PR: 3443, LP: 9076,  PER: 0.62
<info> app: RSSI: -63, PR: 3444, LP: 9077,  PER: 0.62
<info> app: RSSI: -60, PR: 3445, LP: 9078,  PER: 0.62
<info> app: RSSI: -58, PR: 3446, LP: 9079,  PER: 0.62
<info> app: RSSI: -60, PR: 3447, LP: 9080,  PER: 0.62
<info> app: RSSI: -55, PR: 3448, LP: 9082,  PER: 0.62
<info> app: RSSI: -58, PR: 3449, LP: 9083,  PER: 0.62
<info> app: RSSI: -59, PR: 3450, LP: 9084,  PER: 0.62
<info> app: RSSI: -65, PR: 3451, LP: 9085,  PER: 0.62
<info> app: RSSI: -60, PR: 3452, LP: 9086,  PER: 0.62
<info> app: RSSI: -54, PR: 3453, LP: 9088,  PER: 0.62
<info> app: RSSI: -65, PR: 3454, LP: 9090,  PER: 0.62
<info> app: RSSI: -56, PR: 3455, LP: 9091,  PER: 0.61
<info> app: RSSI: -65, PR: 3456, LP: 9092,  PER: 0.61
<info> app: RSSI: -59, PR: 3457, LP: 9093,  PER: 0.61
<info> app: RSSI: -68, PR: 3458, LP: 9094,  PER: 0.61
<info> app: RSSI: -55, PR: 3459, LP: 9095,  PER: 0.61
<info> app: RSSI: -53, PR: 3460, LP: 9096,  PER: 0.61
<info> app: RSSI: -62, PR: 3461, LP: 9097,  PER: 0.61
<info> app: RSSI: -69, PR: 3462, LP: 9098,  PER: 0.61
<info> app: RSSI: -71, PR: 3463, LP: 9099,  PER: 0.61
<info> app: RSSI: -63, PR: 3464, LP: 9100,  PER: 0.61
<info> app: RSSI: -58, PR: 3465, LP: 9101,  PER: 0.61
<info> app: RSSI: -67, PR: 3466, LP: 9102,  PER: 0.61
<info> app: RSSI: -62, PR: 3467, LP: 9103,  PER: 0.61
<info> app: RSSI: -56, PR: 3468, LP: 9105,  PER: 0.61
<info> app: RSSI: -58, PR: 3469, LP: 9106,  PER: 0.61
<info> app: RSSI: -64, PR: 3470, LP: 9107,  PER: 0.61
<info> app: RSSI: -56, PR: 3471, LP: 9108,  PER: 0.61
<info> app: RSSI: -63, PR: 3472, LP: 9109,  PER: 0.61
<info> app: RSSI: -57, PR: 3473, LP: 9110,  PER: 0.61
<info> app: RSSI: -72, PR: 3474, LP: 9111,  PER: 0.61
<info> app: RSSI: -57, PR: 3475, LP: 9112,  PER: 0.61
<info> app: RSSI: -60, PR: 3476, LP: 9113,  PER: 0.61
<info> app: RSSI: -61, PR: 3477, LP: 9114,  PER: 0.61
<info> app: RSSI: -61, PR: 3478, LP: 9115,  PER: 0.61
<info> app: RSSI: -60, PR: 3479, LP: 9116,  PER: 0.61
<info> app: RSSI: -56, PR: 3480, LP: 9117,  PER: 0.61
<info> app: RSSI: -60, PR: 3481, LP: 9118,  PER: 0.61
<info> app: RSSI: -66, PR: 3482, LP: 9119,  PER: 0.61
<info> app: RSSI: -58, PR: 3483, LP: 9120,  PER: 0.61
<info> app: RSSI: -55, PR: 3484, LP: 9121,  PER: 0.61
<info> app: RSSI: -64, PR: 3485, LP: 9122,  PER: 0.61
<info> app: RSSI: -58, PR: 3486, LP: 9123,  PER: 0.61
<info> app: RSSI: -55, PR: 3487, LP: 9124,  PER: 0.61
<info> app: RSSI: -68, PR: 3488, LP: 9125,  PER: 0.61
<info> app: RSSI: -56, PR: 3489, LP: 9126,  PER: 0.61
<info> app: RSSI: -63, PR: 3490, LP: 9127,  PER: 0.61
<info> app: RSSI: -69, PR: 3491, LP: 9128,  PER: 0.61
<info> app: RSSI: -55, PR: 3492, LP: 9129,  PER: 0.61
<info> app: RSSI: -54, PR: 3493, LP: 9130,  PER: 0.61
<info> app: RSSI: -68, PR: 3494, LP: 9131,  PER: 0.61
<info> app: RSSI: -61, PR: 3495, LP: 9132,  PER: 0.61
<info> app: RSSI: -57, PR: 3496, LP: 9134,  PER: 0.61
<info> app: RSSI: -57, PR: 3497, LP: 9136,  PER: 0.61
<info> app: RSSI: -65, PR: 3498, LP: 9137,  PER: 0.61
<info> app: RSSI: -58, PR: 3499, LP: 9138,  PER: 0.61
<info> app: RSSI: -61, PR: 3500, LP: 9140,  PER: 0.61
<info> app: RSSI: -57, PR: 3501, LP: 9142,  PER: 0.61
<info> app: RSSI: -61, PR: 3502, LP: 9143,  PER: 0.61
<info> app: RSSI: -61, PR: 3503, LP: 9144,  PER: 0.61
<info> app: RSSI: -58, PR: 3504, LP: 9145,  PER: 0.61
<info> app: RSSI: -62, PR: 3505, LP: 9146,  PER: 0.61
<info> app: RSSI: -61, PR: 3506, LP: 9147,  PER: 0.61
<info> app: RSSI: -59, PR: 3507, LP: 9148,  PER: 0.61
<info> app: RSSI: -62, PR: 3508, LP: 9149,  PER: 0.61
<info> app: RSSI: -58, PR: 3509, LP: 9150,  PER: 0.61
<info> app: RSSI: -69, PR: 3510, LP: 9151,  PER: 0.61
<info> app: RSSI: -59, PR: 3511, LP: 9152,  PER: 0.61
<info> app: RSSI: -53, PR: 3512, LP: 9153,  PER: 0.61
<info> app: RSSI: -56, PR: 3513, LP: 9154,  PER: 0.61
<info> app: RSSI: -56, PR: 3514, LP: 9155,  PER: 0.61
<info> app: RSSI: -61, PR: 3515, LP: 9156,  PER: 0.61
<info> app: RSSI: -57, PR: 3516, LP: 9157,  PER: 0.61
<info> app: RSSI: -59, PR: 3517, LP: 9158,  PER: 0.61
<info> app: RSSI: -59, PR: 3518, LP: 9159,  PER: 0.61
<info> app: RSSI: -58, PR: 3519, LP: 9162,  PER: 0.61
<info> app: RSSI: -60, PR: 3520, LP: 9164,  PER: 0.61
<info> app: RSSI: -61, PR: 3521, LP: 9165,  PER: 0.61
<info> app: RSSI: -60, PR: 3522, LP: 9166,  PER: 0.61
<info> app: RSSI: -65, PR: 3523, LP: 9167,  PER: 0.61
<info> app: RSSI: -58, PR: 3524, LP: 9168,  PER: 0.61
<info> app: RSSI: -60, PR: 3525, LP: 9170,  PER: 0.61
<info> app: RSSI: -57, PR: 3526, LP: 9171,  PER: 0.61
<info> app: RSSI: -57, PR: 3527, LP: 9172,  PER: 0.61
<info> app: RSSI: -56, PR: 3528, LP: 9173,  PER: 0.61
<info> app: RSSI: -61, PR: 3529, LP: 9174,  PER: 0.61
<info> app: RSSI: -55, PR: 3530, LP: 9175,  PER: 0.61
<info> app: RSSI: -58, PR: 3531, LP: 9176,  PER: 0.61
<info> app: RSSI: -61, PR: 3532, LP: 9177,  PER: 0.61
<info> app: RSSI: -59, PR: 3533, LP: 9178,  PER: 0.61
<info> app: RSSI: -60, PR: 3534, LP: 9179,  PER: 0.61
<info> app: RSSI: -58, PR: 3535, LP: 9181,  PER: 0.61
<info> app: RSSI: -63, PR: 3536, LP: 9182,  PER: 0.61
<info> app: RSSI: -63, PR: 3537, LP: 9183,  PER: 0.61
<info> app: RSSI: -57, PR: 3538, LP: 9184,  PER: 0.61
<info> app: RSSI: -58, PR: 3539, LP: 9185,  PER: 0.61
<info> app: RSSI: -60, PR: 3540, LP: 9187,  PER: 0.61
<info> app: RSSI: -58, PR: 3541, LP: 9188,  PER: 0.61
<info> app: RSSI: -57, PR: 3542, LP: 9189,  PER: 0.61
<info> app: RSSI: -63, PR: 3543, LP: 9192,  PER: 0.61
<info> app: RSSI: -56, PR: 3544, LP: 9193,  PER: 0.61
<info> app: RSSI: -57, PR: 3545, LP: 9194,  PER: 0.61
<info> app: RSSI: -56, PR: 3546, LP: 9195,  PER: 0.61
<info> app: RSSI: -63, PR: 3547, LP: 9196,  PER: 0.61
<info> app: RSSI: -65, PR: 3548, LP: 9197,  PER: 0.61
<info> app: RSSI: -60, PR: 3549, LP: 9198,  PER: 0.61
<info> app: RSSI: -59, PR: 3550, LP: 9199,  PER: 0.61
<info> app: RSSI: -58, PR: 3551, LP: 9200,  PER: 0.61
<info> app: RSSI: -59, PR: 3552, LP: 9201,  PER: 0.61
<info> app: RSSI: -65, PR: 3553, LP: 9202,  PER: 0.61
<info> app: RSSI: -53, PR: 3554, LP: 9203,  PER: 0.61
<info> app: RSSI: -59, PR: 3555, LP: 9206,  PER: 0.61
<info> app: RSSI: -63, PR: 3556, LP: 9207,  PER: 0.61
<info> app: RSSI: -59, PR: 3557, LP: 9208,  PER: 0.61
<info> app: RSSI: -63, PR: 3558, LP: 9209,  PER: 0.61
<info> app: RSSI: -59, PR: 3559, LP: 9211,  PER: 0.61
<info> app: RSSI: -65, PR: 3560, LP: 9212,  PER: 0.61
<info> app: RSSI: -59, PR: 3561, LP: 9213,  PER: 0.61
<info> app: RSSI: -62, PR: 3562, LP: 9214,  PER: 0.61
<info> app: RSSI: -61, PR: 3563, LP: 9215,  PER: 0.61
<info> app: RSSI: -57, PR: 3564, LP: 9216,  PER: 0.61
<info> app: RSSI: -58, PR: 3565, LP: 9217,  PER: 0.61
<info> app: RSSI: -54, PR: 3566, LP: 9218,  PER: 0.61
<info> app: RSSI: -57, PR: 3567, LP: 9219,  PER: 0.61
<info> app: RSSI: -56, PR: 3568, LP: 9220,  PER: 0.61
<info> app: RSSI: -56, PR: 3569, LP: 9221,  PER: 0.61
<info> app: RSSI: -66, PR: 3570, LP: 9222,  PER: 0.61
<info> app: RSSI: -51, PR: 3571, LP: 9224,  PER: 0.61
<info> app: RSSI: -57, PR: 3572, LP: 9225,  PER: 0.61
<info> app: RSSI: -59, PR: 3573, LP: 9226,  PER: 0.61
<info> app: RSSI: -67, PR: 3574, LP: 9228,  PER: 0.61
<info> app: RSSI: -59, PR: 3575, LP: 9229,  PER: 0.61
<info> app: RSSI: -57, PR: 3576, LP: 9230,  PER: 0.61
<info> app: RSSI: -54, PR: 3577, LP: 9231,  PER: 0.61
<info> app: RSSI: -57, PR: 3578, LP: 9232,  PER: 0.61
<info> app: RSSI: -55, PR: 3579, LP: 9233,  PER: 0.61
<info> app: RSSI: -68, PR: 3580, LP: 9234,  PER: 0.61
<info> app: RSSI: -56, PR: 3581, LP: 9235,  PER: 0.61
<info> app: RSSI: -63, PR: 3582, LP: 9236,  PER: 0.61
<info> app: RSSI: -57, PR: 3583, LP: 9237,  PER: 0.61
<info> app: RSSI: -56, PR: 3584, LP: 9238,  PER: 0.61
<info> app: RSSI: -57, PR: 3585, LP: 9239,  PER: 0.61
<info> app: RSSI: -70, PR: 3586, LP: 9240,  PER: 0.61
